,Item Name,price
168,Lime Pickles,85.78968612165046
169,Litchi Juice,87.11241469541125
170,Litchi Local,255.63989631008442
171,Litchi Taiwan/chaina,285.6245633709329
172,Little gourd,26.38050793403431
173,Maize,20.20558750925895
174,Mangalore cucumber,22.79543050490802
175,Mango,18.205981329983928
176,Mango Alphans,58.41024095907308
177,Mango Alphans box,94.33986727726978
178,Mango Amarpalli,34.472314920075085
179,Mango Badami,53.67793932886194
180,Mango Bygan palli,41.17379715446385
181,Mango Dasheri,54.17622894903666
182,Mango Kesar,34.577517037724164
183,Mango Langada,49.290321841311865
184,Mango Neelam,38.04655684394624
185,Mango Raspuri,43.49388064036718
186,Mango Raw,52.092894613774554
187,Mango Raw Amblet,43.87099018023428
188,Mango Sendura,37.23342415304086
189,Mango kalapadu,37.956925676530346
190,Mango malagova,66.18278660967101
191,Mango mallika,60.0654074109777
192,Mango rathnagiri(red),24.637387964106214
193,Mango sakkaregutti,34.68763734823498
194,Mango thotapuri,43.23089519335496
195,Menthya Greens,65.81615875034916
196,Mineral water 1 lt,19.797780927696156
197,Mint Leaves,44.39054083981141
198,Molake kalu,87.62494707499208
199,Mosambi,70.96313291566868
200,Mosambi polo,14.52425593580845
201,Mushroom Button,234.48621239133735
202,Mushroom Oyster,129.65549534727631
203,N.Juice 200 ml,19.79830708488879
204,Nagapur Orange Economy,7.122955703119501
205,Net rich 5 lt oil,389.43321665919444
206,Onion Big,35.87330718208662
207,Onion flowers,27.154280360653093
208,Onion medium,33.22538664714393
209,Onion samber,66.73264049232279
210,Onion small(Economy),14.803069753760706
211,Orange,52.45487237533755
212,Orange Australia,153.95994027804244
213,Orange Nagpura,74.48874102841442
214,Orange Ooty,66.47585183646224
215,Orange South Africa,126.22225552335392
216,Orange juice,18.47821143272948
217,Orange malt,57.04124937204679
218,Palak Greens,42.80770518272317
219,Papaya Red lady,27.767828076178738
220,Papaya Taiwan,26.48586084418187
221,Papaya nati,18.028062950895414
222,Papaya red indian,28.7205978915833
223,Papaya sola,45.89325583632942
224,Parsley,217.84878377516964
225,Parvala,76.68687753100328
226,Peaches,208.30144958883534
227,Peas Delhi,74.76816844481444
228,Peas Dharwad,10.483898966295719
229,Peas Ooty,100.5598224448737
230,Peas local,167.9048770618135
231,Peas seeds,237.30092267917487
232,Pepper,92.39206220976324
233,Pickles,72.59294286322204
234,Pickles mixed veg,65.99382278750399
235,Pineapple,49.36845042798355
236,Pineapple juice,87.1117533281319
237,Pista,131.9867617666104
238,Plum Australia,411.40245518178847
239,Plum Ooty,145.6687065050674
240,Pomegranate A.raktha,111.71437440501657
241,Pomegranate Bhagav,169.5481677882243
242,Pomegranate Ganesh,88.4393830993571
243,Pomegranate Juice,87.10908324671905
244,Pomello/Chakotha,34.00152736922262
245,Potato Baby,42.00673993669732
246,Potato(B),21.573758756499057
247,Potato(M),30.426881228998944
248,Pumpkin Ash,17.91751177981723
249,Pumpkin Japan,19.601013195245677
250,Pumpkin Red,15.875123303091769
251,Raddish,27.91823303010555
252,Raddish Red,48.63184004429803
253,Rice Bran 15 lt Tin,1053.2503584615442
254,Rice Bran 5 lt,530.1479752045444
255,Rose apple,187.55288960401046
256,Rumenia Mango,54.109420211982375
257,S.mellon Local (Luck),45.97821337557342
258,S.mellon namdhari,27.426365728704276
259,S.mellon namdhari (Red),28.530383230995728
260,Safal deep 500 ml,49.228560430871845
261,Selari,143.71840593535688
262,Sham gadde,58.583738204127044
263,Snake Gourd,32.96582963728723
264,Snake Gourd(S),25.806730778981983
265,South Af.red berry,289.2542389267877
266,South Africa Gala apple,36.507409783862244
267,Sponge Gourd,38.603028651322255
268,Spring Onion,65.91770211038612
269,Spring Onion(Cleaned),68.30511379806335
270,Stevia powder,79.19262031692881
271,Straw Berry,98.12328346793043
272,Sun safal Tin 15 lt,596.116439351637
273,Sungold oil 5 lt,567.2814097752824
274,Sungold oil 5 lt packet,527.9419552040372
275,Sweet Potato(Genasu),38.289047956296606
276,Sweet corn,42.80273092935726
277,Sweet corn cleaned,103.92506590993005
278,Sweet corn seeds,65.44861993288193
279,Sweet corn seeds spok,41.52603467877805
280,Tamarind Paste 150 gm,47.963738680847875
281,Tamarind Paste 450 gm,128.713997043435
282,Tamarind seedless,149.89133055731602
283,Tamarind sweet 500gm,136.12477643109892
284,Tamrind Chatisghar,88.29670602366834
285,Tender Coconut,26.670009583438503
286,Tender Coconut(M),23.748387410306634
287,Tender Coconut(S),20.47966251326064
288,Thailand Jelly,26.397652868264725
289,Thailand Juice,15.838455733691303
290,Thinda,58.679697589613966
291,Thogari kai,40.345114119992424
292,Times Rose berry,179.4744146429916
293,Tomoto,23.44376364603336
294,Washington gala apple,134.9431897164348
295,Washington red apple,108.90857085118435
296,Watermellon,19.16728377019729
297,Watermellon kiran,22.791382747181828
298,Y.Bananan T.N.,198.53118243415892
299,Yam/S.Root,46.11540194264336
300,knol-khol,33.06414835091828
301,mango Pickles,79.1926291673943
